,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,
20=40,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.265182,-0.100000,-0.301556,-0.300000,-0.048867,0.049197,0.032260,0.212926,0.120739,0.500000,0.200000,0.069727,-0.048926,0.060712,-0.123365,0.086472,-0.344469,-0.082992,0.201982,0.153516,-0.153156,0.400000,0.219385,0.463519,-0.100289,0.300000,0.124954,0.306826,0.112504,0.223449,0.400000,0.200000,0.256907,0.398641,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.154284,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.143446,0.200000,-0.077147,-0.475366,-0.105295,-0.204057,-0.500000,0.182498,-0.333300,-0.373951,-0.243873,-0.033255,0.400000,0.042511,-0.113080,0.200000,-0.339011,-0.074897,-0.281729,0.106291,-0.164440,-0.133255,0.100000,-0.114340,-0.030273,0.123449,0.200000,-0.100000,0.156907,0.298641,-0.011704
20=50,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.292382,-0.100000,-0.318427,-0.300000,-0.048867,0.003544,-0.111827,0.108378,-0.019507,0.380720,0.032020,-0.001722,-0.199284,-0.059526,-0.215577,-0.042352,-0.396313,-0.184744,0.120268,-0.030989,-0.198790,0.219949,0.012923,0.242346,-0.233526,0.300000,-0.016697,0.137884,-0.024997,0.082300,0.190720,0.026169,0.071272,0.387296,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.135551,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.289034,0.086166,-0.251431,-0.550244,-0.270197,-0.302705,-0.500000,-0.045001,-0.388867,-0.373951,-0.395915,-0.072368,0.309103,-0.171659,-0.208720,0.019691,-0.459341,-0.183265,-0.421153,-0.029139,-0.172303,-0.172368,0.009103,-0.209560,-0.101722,-0.017700,-0.009280,-0.273831,-0.028728,0.287296,-0.082505
20=60,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.307822,-0.100000,-0.326862,-0.300000,-0.048867,-0.025629,-0.183870,0.056104,-0.089630,0.235540,-0.100985,-0.037446,-0.274463,-0.119644,-0.261683,-0.106764,-0.422234,-0.235620,0.079411,-0.123242,-0.229067,0.089962,-0.090308,0.131760,-0.300145,0.159456,-0.087523,0.053413,-0.093748,0.011725,0.068040,-0.105373,-0.021546,0.368913,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.125264,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.361828,-0.060375,-0.338574,-0.587683,-0.352648,-0.352029,-0.500000,-0.158751,-0.416650,-0.373951,-0.471936,-0.095079,0.156828,-0.278745,-0.256540,-0.110232,-0.519505,-0.237448,-0.490865,-0.096854,-0.176384,-0.195079,-0.143172,-0.257170,-0.137446,-0.088275,-0.131960,-0.405373,-0.121546,0.268913,-0.126224
20=70,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.317773,-0.100000,-0.332381,-0.300000,-0.048867,-0.045038,-0.227096,0.024739,-0.131704,0.148432,-0.180788,-0.058881,-0.319571,-0.155715,-0.289346,-0.145411,-0.437788,-0.266146,0.054897,-0.178594,-0.249276,0.011969,-0.152246,0.065408,-0.340116,0.047565,-0.130018,0.002731,-0.134998,-0.030620,-0.005568,-0.184298,-0.077237,0.355745,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.118763,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.405504,-0.148300,-0.390859,-0.610146,-0.402118,-0.381623,-0.500000,-0.227001,-0.433320,-0.373951,-0.517549,-0.109917,0.065462,-0.342996,-0.285232,-0.188185,-0.555604,-0.269959,-0.532692,-0.137484,-0.178882,-0.209917,-0.234538,-0.285736,-0.158881,-0.130620,-0.205568,-0.484298,-0.177237,0.255745,-0.152853
20=80,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.324720,-0.100000,-0.339033,-0.300000,-0.048867,-0.058881,-0.255913,0.003830,-0.159754,0.090360,-0.233990,-0.073171,-0.349642,-0.179763,-0.307788,-0.171176,-0.448156,-0.286497,0.038554,-0.215495,-0.263724,-0.040026,-0.193538,0.021173,-0.366763,-0.027029,-0.158349,-0.031058,-0.162499,-0.058850,-0.054640,-0.236915,-0.114364,0.345848,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.114282,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.434622,-0.206917,-0.425716,-0.625122,-0.435098,-0.401352,-0.500000,-0.272501,-0.444433,-0.373951,-0.547958,-0.120371,0.004552,-0.385830,-0.304360,-0.240154,-0.579670,-0.291632,-0.560576,-0.164570,-0.180569,-0.220371,-0.295448,-0.304780,-0.173171,-0.158850,-0.254640,-0.536915,-0.214364,0.245848,-0.170693
20=90,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.329845,-0.100000,-0.343864,-0.300000,-0.048867,-0.069253,-0.276497,-0.011106,-0.179789,0.048880,-0.271992,-0.083378,-0.371122,-0.196940,-0.320961,-0.189580,-0.455563,-0.302623,0.026880,-0.241853,-0.274566,-0.077165,-0.223033,-0.010423,-0.385797,-0.080311,-0.178584,-0.055192,-0.182142,-0.079014,-0.089691,-0.274499,-0.140884,0.338138,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.111007,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.455420,-0.248786,-0.450613,-0.635819,-0.458656,-0.415445,-0.500000,-0.305001,-0.452372,-0.373951,-0.569678,-0.128134,-0.038956,-0.416425,-0.318023,-0.277275,-0.596860,-0.307113,-0.580494,-0.183917,-0.181785,-0.228134,-0.338956,-0.318383,-0.183378,-0.179014,-0.289691,-0.574499,-0.240884,0.238138,-0.183483
20=100,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.333782,-0.100000,-0.347532,-0.300000,-0.048867,-0.077314,-0.291935,-0.022307,-0.194815,0.017770,-0.300493,-0.091502,-0.387232,-0.209822,-0.330841,-0.203382,-0.461117,-0.317412,0.018125,-0.261621,-0.283003,-0.105019,-0.245154,-0.034120,-0.400072,-0.120272,-0.193761,-0.073293,-0.196874,-0.094138,-0.115980,-0.302686,-0.160773,0.331962,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.108508,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.471019,-0.280188,-0.469287,-0.643841,-0.476324,-0.426014,-0.500000,-0.329376,-0.458325,-0.373951,-0.585968,-0.134127,-0.071586,-0.439372,-0.328270,-0.305116,-0.609753,-0.318724,-0.595432,-0.198427,-0.182702,-0.234127,-0.371586,-0.328585,-0.191502,-0.194138,-0.315980,-0.602686,-0.260773,0.231962,-0.193132
30=40,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.235480,-0.112715,-0.158521,0.500000,0.200000,-0.171804,-0.297853,-0.278577,-0.400000,-0.227057,-0.500000,-0.292453,-0.069406,0.007032,-0.350626,0.400000,0.138770,0.427039,-0.400578,0.300000,-0.150091,0.113653,-0.174992,-0.053101,0.400000,0.200000,0.113815,0.289335,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.389366,0.200000,-0.254294,-0.700000,-0.310590,-0.500000,-0.500000,0.164996,-0.500000,-0.373951,-0.487745,-0.180685,0.400000,-0.014978,-0.400000,0.200000,-0.678022,-0.400000,-0.563459,-0.187418,-0.189270,-0.280685,0.100000,-0.400000,-0.271804,-0.153101,0.200000,-0.100000,0.013815,0.189335,-0.111090
30=50,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.317740,-0.127675,-0.229261,0.321079,-0.051970,-0.171804,-0.398926,-0.289288,-0.400000,-0.263528,-0.500000,-0.360923,-0.069406,-0.196484,-0.350626,0.129923,-0.130615,0.113519,-0.450289,0.300000,-0.225046,-0.043174,-0.237496,-0.126551,0.086081,-0.060746,-0.093093,0.282865,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.484788,0.029250,-0.427147,-0.700000,-0.455295,-0.500000,-0.500000,-0.167502,-0.500000,-0.373951,-0.593873,-0.180685,0.263655,-0.307489,-0.400000,-0.070463,-0.689011,-0.400000,-0.631729,-0.243709,-0.189270,-0.280685,-0.036345,-0.400000,-0.271804,-0.226551,-0.113919,-0.360746,-0.193093,0.182865,-0.170416
30=60,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.345160,-0.132813,-0.252840,0.147386,-0.201314,-0.171804,-0.432618,-0.292859,-0.400000,-0.275686,-0.500000,-0.389121,-0.069406,-0.264323,-0.350626,-0.013384,-0.220410,0.009013,-0.466859,0.112608,-0.250030,-0.095449,-0.258331,-0.151034,-0.042613,-0.207164,-0.162062,0.280636,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.516595,-0.147167,-0.484765,-0.700000,-0.503530,-0.500000,-0.500000,-0.278335,-0.500000,-0.373951,-0.629248,-0.180685,0.075770,-0.404993,-0.400000,-0.213642,-0.692674,-0.400000,-0.654486,-0.262473,-0.189270,-0.280685,-0.224230,-0.400000,-0.271804,-0.251034,-0.242613,-0.507164,-0.262062,0.180636,-0.200694
30=70,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.358870,-0.135411,-0.264630,0.060540,-0.275985,-0.171804,-0.449463,-0.294644,-0.400000,-0.281764,-0.500000,-0.404420,-0.069406,-0.298242,-0.350626,-0.085038,-0.265308,-0.043240,-0.475145,-0.015544,-0.262523,-0.121587,-0.268748,-0.163275,-0.106960,-0.280373,-0.196546,0.279508,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.532499,-0.235375,-0.513574,-0.700000,-0.527648,-0.500000,-0.500000,-0.333751,-0.500000,-0.373951,-0.646936,-0.180685,-0.018172,-0.453745,-0.400000,-0.285232,-0.694505,-0.400000,-0.665865,-0.271854,-0.189270,-0.280685,-0.318172,-0.400000,-0.271804,-0.263275,-0.306960,-0.580373,-0.296546,0.179508,-0.216190
30=80,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.367096,-0.136980,-0.271704,0.008432,-0.320788,-0.171804,-0.459571,-0.295715,-0.400000,-0.285411,-0.500000,-0.414024,-0.069406,-0.318594,-0.350626,-0.128031,-0.292246,-0.074592,-0.480116,-0.092435,-0.270018,-0.137269,-0.274998,-0.170620,-0.145568,-0.324298,-0.217237,0.278826,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.542041,-0.288300,-0.530859,-0.700000,-0.542118,-0.500000,-0.500000,-0.367001,-0.500000,-0.373951,-0.657549,-0.180685,-0.074538,-0.482996,-0.400000,-0.328185,-0.695604,-0.400000,-0.672692,-0.277484,-0.189270,-0.280685,-0.374538,-0.400000,-0.271804,-0.270620,-0.345568,-0.624298,-0.317237,0.178826,-0.225493
30=90,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.372580,-0.138029,-0.276420,-0.026307,-0.350657,-0.171804,-0.466309,-0.296429,-0.400000,-0.287843,-0.500000,-0.420613,-0.069406,-0.332161,-0.350626,-0.156692,-0.310205,-0.095494,-0.483430,-0.143696,-0.275015,-0.147725,-0.279165,-0.175517,-0.171306,-0.353582,-0.231031,0.278370,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.548403,-0.323583,-0.542382,-0.700000,-0.551765,-0.500000,-0.500000,-0.389167,-0.500000,-0.373951,-0.664624,-0.180685,-0.112115,-0.502496,-0.400000,-0.356821,-0.696337,-0.400000,-0.677243,-0.281236,-0.189270,-0.280685,-0.412115,-0.400000,-0.271804,-0.275517,-0.371306,-0.653582,-0.331031,0.178370,-0.231696
30=100,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.376497,-0.138781,-0.279789,-0.051120,-0.371992,-0.171804,-0.471122,-0.296940,-0.400000,-0.289580,-0.500000,-0.425415,-0.069406,-0.341853,-0.350626,-0.177165,-0.323033,-0.110423,-0.485797,-0.180311,-0.278584,-0.155192,-0.282142,-0.179014,-0.189691,-0.374499,-0.240884,0.278043,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.552947,-0.348786,-0.550613,-0.700000,-0.558656,-0.500000,-0.500000,-0.405001,-0.500000,-0.373951,-0.669678,-0.180685,-0.138956,-0.516425,-0.400000,-0.377275,-0.696860,-0.400000,-0.680494,-0.283917,-0.189270,-0.280685,-0.438956,-0.400000,-0.271804,-0.279014,-0.389691,-0.674499,-0.340884,0.178043,-0.236128
40=50,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,0.142159,-0.303941,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.140153,-0.400000,-0.200000,-0.500000,0.300000,-0.300000,-0.200000,-0.300000,-0.200000,-0.227839,-0.321492,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.141501,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,0.127310,-0.600000,-0.400000,-0.340927,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.172690,-0.400000,-0.271804,-0.300000,-0.427839,-0.621492,-0.400000,0.176065,-0.230119
40=60,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.028921,-0.401970,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.220077,-0.400000,-0.200000,-0.500000,0.018912,-0.300000,-0.200000,-0.300000,-0.200000,-0.263919,-0.410746,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.320750,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.086345,-0.600000,-0.400000,-0.420463,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.386345,-0.400000,-0.271804,-0.300000,-0.463919,-0.710746,-0.400000,0.176065,-0.245787
40=70,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.085947,-0.434647,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.246718,-0.400000,-0.200000,-0.500000,-0.120725,-0.300000,-0.200000,-0.300000,-0.200000,-0.275946,-0.440497,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.380500,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.157563,-0.600000,-0.400000,-0.446976,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.457563,-0.400000,-0.271804,-0.300000,-0.475946,-0.740497,-0.400000,0.176065,-0.251470
40=80,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.114460,-0.450985,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.260038,-0.400000,-0.200000,-0.500000,-0.190544,-0.300000,-0.200000,-0.300000,-0.200000,-0.281960,-0.455373,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.410375,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.193172,-0.600000,-0.400000,-0.460232,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.493172,-0.400000,-0.271804,-0.300000,-0.481960,-0.755373,-0.400000,0.176065,-0.254311
40=90,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.131568,-0.460788,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.268031,-0.400000,-0.200000,-0.500000,-0.232435,-0.300000,-0.200000,-0.300000,-0.200000,-0.285568,-0.464298,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.428300,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.214538,-0.600000,-0.400000,-0.468185,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.514538,-0.400000,-0.271804,-0.300000,-0.485568,-0.764298,-0.400000,0.176065,-0.256016
40=100,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.142974,-0.467323,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.273359,-0.400000,-0.200000,-0.500000,-0.260363,-0.300000,-0.200000,-0.300000,-0.200000,-0.287973,-0.470249,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.440250,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.228782,-0.600000,-0.400000,-0.473488,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.528782,-0.400000,-0.271804,-0.300000,-0.487973,-0.770249,-0.400000,0.176065,-0.257152
50=60,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.262176,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.261456
50=70,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.331088,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262145
50=80,-0.143724,-0.100000,0.000000,-0.200000,0.050000,-0.399384,-0.363804,-0.100000,-0.374632,-0.300000,-0.048867,-0.141601,-0.400000,-0.143326,-0.300000,-0.200000,-0.500000,-0.171804,-0.500000,-0.300000,-0.400000,-0.300000,-0.500000,-0.456013,-0.069406,-0.400000,-0.350626,-0.300000,-0.400000,-0.200000,-0.500000,-0.354059,-0.300000,-0.200000,-0.300000,-0.200000,-0.300000,-0.500000,-0.300000,0.276065,-0.400000,-0.028454,-0.352373,-0.208779,-0.900000,0.100000,0.087387,0.100000,0.000000,-0.100000,0.000000,0.100000,0.064803,-0.043724,-0.500000,0.100000,0.100000,-0.170710,0.100000,0.089929,0.300000,0.100000,0.081689,0.000000,-0.292755,-0.000387,0.000000,-0.190771,0.127996,-0.100000,-0.589854,-0.500000,-0.600000,-0.700000,-0.600000,-0.500000,-0.500000,-0.500000,-0.500000,-0.373951,-0.700000,-0.180685,-0.300000,-0.600000,-0.400000,-0.500000,-0.700000,-0.400000,-0.700000,-0.300000,-0.189270,-0.280685,-0.600000,-0.400000,-0.271804,-0.300000,-0.500000,-0.800000,-0.400000,0.176065,-0.262375
